id,type,category,name,amenity,shop,leisure,highway,railway,public_transport,addr_street,addr_housenumber,addr_city,phone,website,opening_hours,lat,lon
12392072475,node,amenities,Walgreens,pharmacy,,,,,,148th Street,4800,Midlothian,,https://www.walgreens.com/locator/walgreens-4800+148th+st-midlothian-il-60445/id=11109,,41.6236157,-87.7382082
12392072973,node,amenities,Ingalls Care Center,clinic,,,,,,,,,,,,41.6534604,-87.7373432
12417374610,node,amenities,Walgreens,pharmacy,,,,,,South Commercial Avenue,9148,Chicago,,https://www.walgreens.com/locator/walgreens-2924+e+92nd+st-chicago-il-60617/id=5192,,41.7285899,-87.5523236
12468139717,node,amenities,BP Shop,,convenience,,,,,,,,,,,41.3411259,-88.1902377
12472733157,node,amenities,QuikTrip,,convenience,,,,,,,,,,,41.6515967,-88.1258178
12480301959,node,amenities,,,convenience,,,,,,,,,,,41.4590073,-88.1921732
12537246713,node,amenities,La Flor,,supermarket,,,,,South Avenue M,10500,Chicago,+1-773-731-9390,,Mo-Sa 08:00-21:00; Su 08:00-20:00,41.7044404,-87.5378798
12537246741,node,amenities,Gerardo's Bakery,,bakery,,,,,South Ewing Avenue,10125,Chicago,+1-773-768-6099,,Mo-Su 04:00-21:00,41.7113502,-87.5350131
12537246923,node,amenities,Cornerstone Pharmacy,pharmacy,,,,,,South Ewing Avenue,10555,Chicago,,,,41.7030799,-87.5351112
12543114174,node,amenities,Roserach Farms,,supermarket,,,,,East 130th Street,525,Chicago,+1-872-702-4110,https://www.facebook.com/profile.php?id=61567703714526,,41.6587087,-87.6089199
12582906137,node,amenities,Clark's Pump-N-Shop,,convenience,,,,,,,,,,,41.7327007,-87.8190014
12585965882,node,amenities,Concentra Urgent Care,clinic,,,,,,Harlem Avenue,8755,Bridgeview,,,,41.7313623,-87.7974645
12587988657,node,amenities,DentalWorks,dentist,,,,,,Torrence Avenue,1514,Calumet City,,,,41.5898829,-87.5596126
12607357829,node,amenities,Walgreens,pharmacy,,,,,,Vollmer Road,3200,Olympia Fields,,,,41.527119,-87.6945944
12628654952,node,amenities,Chicago Vet Center,clinic,,,,,,South Sacramento Avenue,8658,Chicago,,,,41.7355669,-87.6976594
12639333781,node,amenities,Heart Care Centers of Illinois,doctors,,,,,,,,,,,,41.6823354,-87.7013184
12639356740,node,amenities,Walgreens,pharmacy,,,,,,Ridge Road,3564,Lansing,,https://www.walgreens.com/locator/walgreens-3564+ridge+rd-lansing-il-60438/id=5126,,41.5649308,-87.5300745
12639386408,node,amenities,CVS Pharmacy,pharmacy,chemist,,,,,Joliet Street,225,Dyer,,https://www.cvs.com/store-locator/dyer-in-pharmacies/225-joliet-st-dyer-in-46311/storeid=10259,,41.494368,-87.5202868
12639516714,node,amenities,Advocate Medical Group,clinic,,,,,,,,,,,,41.6816901,-87.7019369
12641472287,node,amenities,Athletico Physical Therapy,clinic,,,,,,South Commercial Avenue,8905,Chicago,,,,41.7335096,-87.5511566
12653022631,node,amenities,Walgreens,pharmacy,,,,,,West 95th Street,3959,Evergreen Park,,https://www.walgreens.com/locator/walgreens-3959+w+95th+st-evergreen+park-il-60805/id=15635,,41.7199019,-87.7205179
12659500501,node,amenities,Walgreens,pharmacy,,,,,,Lincoln Highway,9554,Frankfort,+18158060438,https://www.walgreens.com/locator/walgreens-9554+e+lincoln+hwy-frankfort-il-60423/id=9326,Mo-Fr 07:00-23:00; Sa-Su 07:00-22:00,41.507205,-87.8478955
12659527501,node,amenities,Physicians Immediate Care,clinic,,,,,,South La Grange Road,21035,Frankfort,+18155341026,https://physiciansimmediatecare.com/clinic/frankfort/,Mo-Su 08:00-20:00,41.5072431,-87.8489185
12688129427,node,amenities,Meijer Express,,convenience,,,,,,,,,https://www.meijer.com/shopping/store-locator/169.html,,41.6995266,-88.1248368
12700639708,node,amenities,Walgreens,pharmacy,,,,,,South Pulaski Road,12290,Alsip,,,,41.670251,-87.720553
12700639731,node,amenities,Walgreens,pharmacy,,,,,,Pulaski Road,18301,Hazel Crest,,https://www.walgreens.com/locator/walgreens-18301+pulaski+ave-hazel+crest-il-60429/id=3928,,41.5565252,-87.7127338
12737622741,node,amenities,Walgreens,pharmacy,,,,,,South Ashland Avenue,12854,Calumet Park,,https://www.walgreens.com/locator/walgreens-12854+s+ashland+ave-calumet+park-il-60827/id=10485,,41.6590566,-87.6614654
12739205116,node,amenities,CVS Pharmacy,pharmacy,chemist,,,,,West 111th Street,6748,Worth,,https://www.cvs.com/store-locator/worth-il-pharmacies/6748-w-111th-st-worth-il-60482/storeid=8505,,41.690949,-87.7872471
12763102631,node,amenities,Argonne Guest House Sundry Shop,,convenience,,,,,,,,,,,41.7088659,-87.9854817
12775648618,node,amenities,"Dr. Samuel D. Kang, DMD",dentist,,,,,,W Creek Dr,18425,Tinley Park,+1-708-532-4131,https://www.northcreekdentalcare.com/meet-the-team/samuel-kang-dmd/,Mon: 8 am–7 pm; Tues: 7 am–7:30 pm; Wed: 8 am–12 pm; Thurs: 9 am–6 pm; Fri: 9 am–1 pm,41.5563439,-87.7999077
12784569848,node,amenities,DaVita Dialysis,clinic,,,,,,West 95th Street,6246,Oak Lawn,,https://www.davita.com/locations/il/oak-lawn/6246-w-95th-st--1784,,41.7204217,-87.7765407
12844061453,node,amenities,Express Med Spa Frankfort,clinic,,,,,,South White Street,11,Frankfort,,https://expressmedspas.com/medical-spa-frankfort-il/,,41.498461,-87.8485732
12851625147,node,amenities,CVS Pharmacy,pharmacy,chemist,,,,,Torrence Avenue,470,Calumet City,,https://www.cvs.com/store-locator/cvs-pharmacy-address/470+South+Torrence+Avenue%2C+Corner+Of+Sibely-Calumet+City-IL-60409/storeid=5769,,41.6237413,-87.5594172
12861480445,node,amenities,Express Med Spa Shorewood,clinic,,,,,,West Jefferson Street,707,Shorewood,,,,41.5208462,-88.2050524
12882263938,node,amenities,Pete's Market,,supermarket,,,,,West 87th Street,3250,Chicago,,https://www.petesfresh.com/stores/18-87th-kedzie,,41.7366365,-87.7036437
12965509611,node,amenities,BP Shop,,convenience,,,,,,,,,,,41.5320595,-88.0718233
12965509614,node,amenities,Tiger Mart,,convenience,,,,,,,,,,,41.5313678,-88.0719969
12973451884,node,amenities,Sonrisa Family Dental,dentist,,,,,,Maple Avenue,13000,Blue Island,+1-708-239-1900,https://sonrisafamilydental.com/locations/blue-island/,Mo-Fr 09:00-17:00; Sa 08:00-13:00,41.6568529,-87.6852738
12973680460,node,amenities,Sonrisa Family Dental,dentist,,,,,,Emerald Avenue,1415,Chicago Heights,+1-708-756-7384,https://sonrisafamilydental.com/locations/chicago-heights/,Mo-Fr 09:00-17:00; Sa 08:00-13:00,41.5055827,-87.6346037
12976310958,node,amenities,Sonrisa Family Dental,dentist,,,,,,South Halsted Street,9718,Chicago,+1-872-703-3036,https://sonrisafamilydental.com/locations/christian/,Mo-We 09:00-17:30; Th 09:00-18:00; Fr: 09:00-17:00,41.7168499,-87.6434675
13018408966,node,amenities,Walgreens,pharmacy,,,,,,,,,,,,41.653857,-87.8530341
13019501401,node,amenities,Brammeier Dental Associates of Naperville,dentist,,,,,,South Washington Street,2603,Naperville,,,,41.7177783,-88.1296797
13021863803,node,amenities,Planned Parenthood,clinic,,,,,,South La Grange Road,14470,Orland Park,+1-708-349-2227,https://www.plannedparenthood.org/health-center/illinois/orland-park/60462/orland-park-health-center-3102-90430,Mo 09:00-17:00; Tu 10:00-18:00; We 10:00-17:00; Th 09:00-16:00; Fr 08:00-14:00,41.6266574,-87.8545011
13034703231,node,amenities,,,convenience,,,,,,,,,,,41.2506056,-87.876521
13034703234,node,amenities,Shell,,convenience,,,,,South 88th Avenue,601,Peotone,,,,41.3251271,-87.8226841
13048810280,node,amenities,Robin L. Ferguson DDS,dentist,,,,,,East 87th Street,820,Chicago,+1-773-488-9075,https://robinfergusondds.com/,,41.7369523,-87.6039382
13062222194,node,amenities,Joliet Discount Zone,,convenience,,,,,,,,,,,41.5277672,-88.0775374
13082073859,node,amenities,Pulse Periodontics of Homewood,dentist,,,,,,Governors Highway,18358,Homewood,,,,41.5558055,-87.682459
13089404478,node,amenities,Chicago Dental Dream Team,dentist,,,,,,East 87th Street,820,Chicago,,,,41.7369654,-87.6040448
13089434148,node,amenities,Dr. Yetta McCullom,dentist,,,,,,East 87th Street,820,Chicago,,,,41.7370046,-87.6039117
13096638362,node,amenities,Chicago Dental Implants & Oral Surgery,dentist,,,,,,West 159th Street,10713,Orland Park,,,,41.6001503,-87.8782569
13111167399,node,amenities,Premier Occupational Health at Silver Cross,clinic,,,,,,Silver Cross Boulevard,1851,New Lenox,+18153003060,https://www.silvercross.org/locations/profile/occupational-health/,Mo-Fr 07:30-17:00,41.5432841,-87.9846636
13111201958,node,amenities,Premier Occupational Health,clinic,,,,,,East Boughton Road,550,Bolingbrook,+16309720733,https://premiermedclinic.com/,Mo-Fr 07:00-18:00 Sa 09:00-13:00,41.7199999,-88.0469752
13145065612,node,amenities,Marconi Bakery,,bakery,,,,,East 16th Street,212,Chicago Heights,,,,41.5023321,-87.6280631
13156070995,node,amenities,Walgreens,pharmacy,,,,,,Torrence Avenue,522,Calumet City,,https://www.walgreens.com/locator/walgreens-522+torrence+ave-calumet+city-il-60409/id=6564,,41.6213139,-87.5594422
13207787602,node,amenities,Albasha Sweets,,bakery,,,,,West 87th Street,7311,,+1-708-233-0826,https://albashasweetsco.com/,Mo-Su 10:00-22:00,41.7327886,-87.802611
13207790201,node,amenities,Alwatan Bakery,,bakery,,,,,West 87th Street,7279,,+1-708-907-5681,https://www.alwatanbakery.com,Mo-Fr 08:00-22:00; Sa-Su 07:00-22:00,41.7327446,-87.8018317
13232122672,node,amenities,Casey's General Store,,convenience,,,,,,,,,,,41.2651555,-88.2130169
13246272615,node,amenities,Action Behavior Centers - ABA Therapy for Autism,clinic,,,,,,Essington Road,712,Joliet,+1 872-318-4884,https://www.actionbehavior.com/location/illinois/joliet-essington,Mo-Fr 08:00-17:00,41.5349951,-88.1598385
13249271730,node,amenities,Action Behavior Centers - ABA Therapy for Autism,hospital,,,,,,183rd Street,8151,Tinley Park,,https://www.actionbehavior.com/location/illinois/tinley-park,Mo-Fr 08:00-17:00,41.5579038,-87.8140466
13253070209,node,amenities,CVS Pharmacy,pharmacy,,,,,,West 144th Street,250,Riverdale,,https://www.cvs.com/store-locator/cvs-pharmacy-address/250+West+144th+Street-Riverdale-IL-60827/storeid=7166,,41.6329118,-87.6290104
13255054172,node,amenities,Nelson Ridge School,school,,,,,,,,,,,,41.4755436,-87.9815841
13255054173,node,amenities,Nelson Prairie Elementary School,school,,,,,,,,,,,,41.476874,-87.9815841
13255061518,node,amenities,Minooka Primary Center,kindergarten,,,,,,West Church Street,305,Minooka,,,,41.4581481,-88.265284
13297211643,node,amenities,Bruce B Chien MD,doctors,,,,,,South Clow International Parkway,106,Bolingbrook,,http://www.aeromedicaldoc.com/,"""By appointment""",41.6973777,-88.1272414
13300476169,node,amenities,River View Elementary School,school,,,,,,Bronk Road,2097,Plainfield,,,,41.5586521,-88.1916976
13300476170,node,amenities,Timber Ridge Middle School,school,,,,,,Bronk Road,2101,Plainfield,,,,41.5608679,-88.1920463
13300476171,node,amenities,Elizabeth Eichelberger Elementary School,school,,,,,,Essington Road,12450,Plainfield,,,,41.6565974,-88.1663346
13300476172,node,amenities,John F. Kennedy Middle School,school,,,,,,Essington Road,12350,Plainfield,,,,41.6586214,-88.1668282
13300476173,node,amenities,Drauden Point Middle School,school,,,,,,Drauden Road,1911,Plainfield,,,,41.5568779,-88.2306057
13300476174,node,amenities,Ridge Elementary School,school,,,,,,Caton Ridge Drive,1900,Plainfield,,,,41.5544252,-88.2320327
13300476175,node,amenities,Central Elementary School,school,,,,,,Getson Avenue,23723,Plainfield,,,,41.596237,-88.1958336
13300476176,node,amenities,Bonnie McBeth Early Learning Center,kindergarten,,,,,,Howard Street,15730,Plainfield,,,,41.5968147,-88.193441
13300612047,node,amenities,Gardner Food Mart,,convenience,,,,,Gardner Street,1000,Joliet,+1-815-722-4401,,,41.5054159,-88.0780767
13306276683,node,amenities,Urologic & Wound Care,doctors,,,,,,Wolf Road,11141,Mokena,+1-815-462-6337,,,41.542059,-87.889157
13309570307,node,amenities,LEARN South Chicago Campus,school,,,,,,South Buffalo Avenue,8914,Chicago,,,,41.7331764,-87.5448024
13310725639,node,amenities,Eco Friendly Dentistry,dentist,,,,,,West 95th Street,4934,Oak Lawn,+1-773-429-1400,https://ecofriendlydentistry.com/,Mo-Fr 09:00-18:00,41.7206869,-87.7451405
32484736,way,amenities,Mount Greenwood Elementary School,school,,,,,,South Homan Avenue,10841,Chicago,,,,41.6960773,-87.7053349
32701499,way,amenities,Arnold Mireles Academy,school,,,,,,South Exchange Avenue,9000,Chicago,,https://mireleselementary.org/,,41.7311928,-87.553365
32701520,way,amenities,J.N. Thorp Elementary School,school,,,,,,South Buffalo Avenue,8914,Chicago,,,,41.7328924,-87.5450521
33265951,way,amenities,Elwood Community Consolidated School,school,,,,,,,,,,,,41.4094552,-88.1134524
42118781,way,amenities,Walmart Supercenter,,supermarket,,,,,Illinois Route 59,1401,Shorewood,+1 815-609-3381,https://www.walmart.com/store/2956-shorewood-il,24/7,41.5473923,-88.2034521
42118923,way,amenities,Jewel-Osco,,supermarket,,,,,Route 59,2480,Plainfield,+1 815-254-3291,https://local.jewelosco.com/il/plainfield/2480-route-59.html,Mo-Fr 06:00-24:00; Sa 06:00-24:00; Su 06:00-24:00,41.5663898,-88.1981157
42118967,way,amenities,Aldi,,supermarket,,,,,Route 59,2301,Plainfield,+1 833-468-7044,https://stores.aldi.us/il/plainfield/2301-route-59,Mo-Su 08:30-20:00,41.5634221,-88.2016447
42119240,way,amenities,Fresh Thyme,,supermarket,,,,,,,,,,,41.5744665,-88.158131
42119313,way,amenities,Aldi,,supermarket,,,,,Hennepin Drive,3080,Joliet,+1 833-468-7045,https://stores.aldi.us/il/joliet/3080-hennepin-drive,Mo-Su 08:30-20:00,41.5732827,-88.156097
42376577,way,amenities,7-Eleven,,convenience,,,,,Rock Creek Boulevard,3620,Joliet,,,,41.4949414,-88.169573
42377442,way,amenities,,,convenience,,,,,,,,,,,41.4959151,-88.1679472
42391854,way,amenities,Troy Shorewood School,school,,,,,,,,,,,,41.5180321,-88.194839
42391876,way,amenities,Cronin Elementary School,school,,,,,,Black Road,210,Shorewood,,,,41.5351516,-88.1955296
42391880,way,amenities,Trinity Christian School,school,,,,,,,,,,,,41.5385154,-88.2077497
43982162,way,amenities,University of St. Francis,university,,,,,,Wilcox Street,500,Joliet,,https://www.stfrancis.edu/,,41.5336084,-88.0966115
43988482,way,amenities,Joliet Junior College,college,,,,,,Houlbolt Road,1215,Joliet,,https://www.jjc.edu/,,41.5004268,-88.1779849
44074800,way,amenities,Food 4 Less,,supermarket,,,,,,,,,,,41.552692,-88.1287462
44624011,way,amenities,Graham's,,convenience,,,,,,,,,,,41.6394476,-88.1253192
44626782,way,amenities,Circle K,,convenience,,,,,,,,,,,41.6236053,-88.1243229
44626837,way,amenities,Jewel-Osco,,supermarket,,,,,South Weber Road,20,Romeoville,+1 815-293-0665,https://local.jewelosco.com/il/romeoville/20-s-weber-rd.html,Mo-Fr 06:00-24:00; Sa 06:00-24:00; Su 06:00-24:00,41.6231542,-88.1261606
45230794,way,amenities,Meijer,,supermarket,,,,,Illinois Route 59,13521,Plainfield,+1-815-267-8000,,,41.6349447,-88.1998236
45357713,way,amenities,Thorntons,,convenience,,,,,,,,,,,41.5514838,-88.1604023
45367851,way,amenities,7-Eleven,,convenience,,,,,Essington Road,2405,Joliet,+1 815-436-8708,https://www.7-eleven.com/locations/il/joliet/2405-essington-road-33905,,41.5660774,-88.1621889
46978116,way,amenities,Edward Outpatient Center - Plainfield,hospital,,,,,,West 127th Street,24600,Plainfield,+1 815 731 3000,https://www.eehealth.org/locations/plainfield/edward-outpatient-center-plainfield/,24/7,41.652803,-88.2171618
47460813,way,amenities,Walmart Supercenter,,supermarket,,,,,South Route 59,12690,Plainfield,+1 815-267-3041,https://www.walmart.com/store/5038/plainfield-il/whats-new,24/7,41.6532174,-88.2072767
47785528,way,amenities,Gordon Food Service Store,,supermarket,,,,,West Jefferson Street,,Joliet,,,,41.52266,-88.1538352
48728598,way,amenities,Walmart Supercenter,,supermarket,,,,,West Jefferson Street,2424,Joliet,+1 815-744-7575,https://www.walmart.com/store/1256-joliet-il,24/7,41.5189721,-88.1423457
52049270,way,amenities,Tony's Fresh Market,,supermarket,,,,,South Route 59,2300,Plainfield,,https://www.tonysfreshmarket.com/stores/plainfield,,41.5628934,-88.1983675
52142154,way,amenities,CVS Pharmacy,pharmacy,,,,,,South Illinois Route 59,11840,Plainfield,+1 815 609 2451,https://www.cvs.com/store-locator/plainfield-il-pharmacies/11840-s-state-rte-59-plainfield-il-60585/storeid=5449,,41.6669258,-88.2048937
53621498,way,amenities,Daisy Bates Academy of Social Justice,school,,,,,,South Cregier Avenue,8546,Chicago,,https://www.cps.edu/schools/schoolprofiles/daisy-bates,,41.7392536,-87.5817035
59526829,way,amenities,Meijer,,supermarket,,,,,Weber Road,225,Bolingbrook,+1-630-679-6500,https://www.meijer.com/shopping/store-locator/169.html,,41.7009256,-88.1274889
61599278,way,amenities,Scott Elementary School,school,,,,,,Warwick Drive,500,Naperville,,https://www.naperville203.org/scott,,41.7308513,-88.1191841
61601348,way,amenities,Chesterbrook Academy,kindergarten,,,,,,,,,,https://www.chesterbrookacademy.com/preschools/chicago/naperville-south-naper-blvd/,,41.7307264,-88.1181859
62343984,way,amenities,Madison Junior High School,school,,,,,,River Oak Drive,1000,Naperville,,https://www.naperville203.org/domain/25,,41.7351687,-88.1094112
67948787,way,amenities,Ranch View Elementary School,school,,,,,,,,,,https://www.naperville203.org/ranchview,,41.7393251,-88.0969995
69587412,way,amenities,,school,,,,,,,,,,,,41.2434626,-87.6494414
69705745,way,amenities,Jewel-Osco,,supermarket,,,,,Boughton Road,1200,Bolingbrook,+1 630-226-1892,https://local.jewelosco.com/il/bolingbrook/1200-w-boughton-rd.html,Mo-Fr 06:00-24:00; Sa 06:00-24:00; Su 06:00-24:00,41.7051037,-88.124055
79289303,way,amenities,Waubonsie Valley High School,school,,,,,,,,,,https://wvhs.ipsd.org/,,41.7407983,-88.252179
83155842,way,amenities,,school,,,,,,,,,,,,41.5480405,-88.2248315
83155847,way,amenities,Wesmere Elementary School,school,,,,,,,,,+1 815 439 3244,https://wmes.psd202.org/,,41.5576837,-88.2150951
83157015,way,amenities,,school,,,,,,,,,,,,41.5556246,-88.2316378
89707339,way,amenities,Chelsea Intermediate School,school,,,,,,,,,,,,41.4868808,-87.8083946
90043760,way,amenities,95th Street Medical Offices,clinic,,,,,,95th Street,1012,Naperville,,,,41.7095447,-88.1678166
92041730,way,amenities,Joliet Catholic Academy,school,,,,,,North Larkin Avenue,1200,Joliet,,,,41.5471876,-88.1230767
92087926,way,amenities,Pioneer Path School,school,,,,,,,,,,,,41.4286752,-88.2265245
92087952,way,amenities,Channahon Junior High School,school,,,,,,,,,,,,41.4433621,-88.2168878
92142935,way,amenities,Lakewood Falls Elementary School,school,,,,,,,,,+1 815 439 4560,https://lfes.psd202.org/,,41.6293405,-88.1565068
92142981,way,amenities,Creekside Elementary School,school,,,,,,,,,+1 815 577 4700,https://cses.psd202.org/,,41.630776,-88.152462
92146330,way,amenities,Eagle Pointe Elementary School,school,,,,,,,,,+1 815 577 4800,https://epes.psd202.org/,,41.6431174,-88.2168452
92198817,way,amenities,Walnut Trails Elementary School,school,,,,,,Wynstone Drive,301,Shorewood,,,,41.5153363,-88.2336772
92198856,way,amenities,Charles Reed Elementary School,school,,,,,,,,,+1 815 254 2160,https://cres.psd202.org/,,41.5592913,-88.2645214
92201403,way,amenities,Joliet West High School,school,,,,,,North Larkin Avenue,401,Joliet,,,,41.5274873,-88.127381
92201416,way,amenities,Marycrest Early Childhood Center,kindergarten,,,,,,Purdue Court,303,Joliet,,https://www.joliet86.org/our-schools/marycrest/,,41.5159094,-88.1392368
92201445,way,amenities,Troy Heritage Trail School,school,,,,,,,,,,,,41.5059894,-88.1643461
92211258,way,amenities,Carl Sandburg Elementary School,school,,,,,,Lilac Lane,1100,Joliet,,https://www.joliet86.org/our-schools/sandburg/,,41.5430117,-88.1350154
92211281,way,amenities,Thomas Jefferson Elementary School,school,,,,,,Glenwood Avenue,2651,Joliet,,https://www.joliet86.org/our-schools/jefferson/,,41.5304515,-88.1471856
92216635,way,amenities,,school,,,,,,,,,,,,41.5182871,-88.1173981
92238321,way,amenities,Walker's Grove Elementary School,school,,,,,,West 135th Street,24810,Plainfield,+1 815 439 2885,https://wges.psd202.org/,,41.6385793,-88.2238603
92239638,way,amenities,Plainfield Academy,school,,,,,,,,,+1 815 439 5521,https://paas.psd202.org/,,41.6089949,-88.2012074
92239641,way,amenities,Plainfield Central High School,school,,,,,,Fort Beggs Drive,24120,Plainfield,+1 815 436 3200,https://pchs.psd202.org/,,41.6031442,-88.207767
92258468,way,amenities,Oliver Julian Kendall Elementary School,school,,,,,,,,,,https://kendall.ipsd.org/,,41.6887434,-88.193775
92258475,way,amenities,V. Blanche Graham Elementary School,school,,,,,,High Meadow Road,2315,Naperville,,https://graham.ipsd.org/,,41.6796171,-88.1922148
92258506,way,amenities,Plainfield North High School,school,,,,,,248th Avenue,12005,Plainfield,+1 815 609 8506,https://pnhs.psd202.org/,,41.6622019,-88.2209302
92269337,way,amenities,Georgetown Elementary School,school,,,,,,,,,,https://georgetown.ipsd.org/,,41.7367631,-88.2407596
93190149,way,amenities,Romeoville High School,school,,,,,,North Independence Boulevard,100,Romeoville,,https://www.vvsd.org/rhs,,41.6283806,-88.0837705
93194071,way,amenities,Providence Catholic High School,school,,,,,,,,,,,,41.5206083,-88.0011616
93194096,way,amenities,Cherry Hill School,school,,,,,,,,,,,,41.5218555,-88.0155184
93194203,way,amenities,T. E. Culbertson Elementary School,school,,,,,,East Washington Street,1521,Joliet,,,,41.523184,-88.0437121
93194208,way,amenities,Saint Mary Magdalene School,school,,,,,,,,,,,,41.5203734,-88.0435536
93194212,way,amenities,Eisenhower Academy,school,,,,,,Burke Drive,406,Joliet,,,,41.5167723,-88.0344642
93229084,way,amenities,Three Rivers School,school,,,,,,,,,,,,41.4427526,-88.2351532
93361386,way,amenities,Minooka Elementary School,school,,,,,,West Coady Drive,400,Minooka,,,,41.4610062,-88.2635872
93484094,way,amenities,Indian Trail Junior High School,school,,,,,,,,,+1 815 436 6128,https://itms.psd202.org/,,41.6148343,-88.1945695
96767850,way,amenities,Speedway,,convenience,,,,,Plainfield Road,2420,Crest Hill,,https://www.speedway.com/locations/IL/Crest-Hill/2420-Plainfield-Road,,41.5667113,-88.1442889
103532276,way,amenities,George Washington High School,school,,,,,,East 114th Street,3535,Chicago,,https://www.gwashingtonhs.org/,,41.6874469,-87.5382539
109975812,way,amenities,Saint Xavier University - Orland Park,university,,,,,,,,,,,,41.5586241,-87.8597314
116275224,way,amenities,Walgreens,pharmacy,,,,,,87th Street,63,Naperville,+1-630-778-7645,https://www.walgreens.com/locator/walgreens-63+w+87th+st-naperville-il-60565/id=2335,24/7,41.7298586,-88.1308919
122142019,way,amenities,Jewel-Osco,,supermarket,,,,,Chicago Road,3220,South Chicago Heights,+1 708-755-7372,https://local.jewelosco.com/il/south-chicago-heights/3220-chicago-rd.html,Mo-Fr 06:00-24:00; Sa 06:00-24:00; Su 06:00-24:00,41.4795102,-87.638917
124021238,way,amenities,Hedges Clinic,clinic,,,,,,Colorado Avenue,,Frankfort,,,,41.5110297,-87.8556818
125812247,way,amenities,Bowen High School,school,,,,,,East 89th Street,2710,Chicago,,https://bowen.cps.edu/,,41.7345761,-87.5569047
126503087,way,amenities,Sunoco,,convenience,,,,,Dixie Highway,15355,Harvey,,,,41.6101395,-87.6705064
127992426,way,amenities,,college,,,,,,,,,,,,41.6944948,-87.8449245
127999832,way,amenities,Moraine Valley Community College,college,,,,,,College Parkway,9000,Palos Hills,,,,41.6926251,-87.8386285
131642845,way,amenities,Fairplay Foods,,supermarket,,,,,South Cicero Avenue,8700,Oak Lawn,,https://www.fairplayfoods.com/store/oak-lawn,,41.7340161,-87.7436074
131643131,way,amenities,Pete's Market,,supermarket,,,,,Lincoln Highway,4233,Matteson,,https://www.petesfresh.com/stores/pfm-17-matteson,,41.5049034,-87.7172884
131833346,way,amenities,Pete's Market,,supermarket,,,,,South La Grange Road,15080,Orland Park,+1-708-300-9023,https://www.petesfresh.com/stores/19-orland-park,Mo-Su 07:00-21:00,41.6166166,-87.8551719
131833724,way,amenities,Jewel-Osco,,supermarket,,,,,South Bell Road,14200,Homer Glen,+1 708-301-0984,https://local.jewelosco.com/il/homer-glen/14200-s-bell-rd.html,Mo-Fr 06:00-24:00; Sa-Su 06:00-24:00,41.6306613,-87.9329573
132062349,way,amenities,Valley View Dental,dentist,,,,,,,,,,,,41.641127,-88.1228445
132101429,way,amenities,Jewel-Osco,,supermarket,,,,,West 115th Street,3243,Merrionette Park,+1 708-389-9001,https://local.jewelosco.com/il/merrionette-park/3243-w-115th-st.html,Mo-Fr 06:00-23:00; Sa-Su 06:00-23:00,41.6830255,-87.7023138
134608762,way,amenities,Circle K,,convenience,,,,,,,,,,,41.3239146,-87.8163975
135841076,way,amenities,Walmart Supercenter,,supermarket,,,,,South Farrell Road,16241,Lockport,+1 815-838-1027,https://www.walmart.com/store/3790-lockport-il,24/7,41.592141,-88.0229163
136044804,way,amenities,Jewel-Osco,,supermarket,,,,,Brookforest Avenue,199,Shorewood,+1 815-730-3944,https://local.jewelosco.com/il/shorewood/199-brookforest-ave.html,Mo-Fr 06:00-24:00; Sa-Su 06:00-24:00,41.5226014,-88.2022937
136049041,way,amenities,Advocate Plainfield Healthcare,clinic,,,,,,,,,,,,41.6080517,-88.2140576
136200957,way,amenities,Harold Washington Elementary School,school,,,,,,South University Avenue,9130,Chicago,,https://www.hwespacers.org/,,41.7285593,-87.5967556
136203210,way,amenities,McDade Classical Elementary School,school,,,,,,South Indiana Avenue,8801,Chicago,,https://www.mcdadeclassical.org/,,41.7343661,-87.6180389
136203212,way,amenities,Burnside Scholastic Academy,school,,,,,,East 91st Place,650,Chicago,,https://burnsidescholasticacademy.org/,,41.7288396,-87.6082676
136626165,way,amenities,Sutherland Elementary School,school,,,,,,South Leavitt Street,10015,Chicago,,,,41.7110206,-87.6763256
138756555,way,amenities,Shoop Elementary School,school,,,,,,South Bishop Street,11140,Chicago,,,,41.6912673,-87.6593673
138758717,way,amenities,Chicago State University,university,,,,,,South Doctor Martin Luther King Junior Drive,9501,Chicago,,https://www.csu.edu,,41.7178752,-87.6091842
140483079,way,amenities,Walmart Supercenter,,supermarket,,,,,Weber Road,420,Romeoville,+1 815-439-1666,https://www.walmart.com/store/4531-romeoville-il,24/7,41.6073041,-88.1269413
142716387,way,amenities,Jewel-Osco,,supermarket,,,,,West 159th Street,16625,Lockport,+1 815-834-9516,https://local.jewelosco.com/il/lockport/16625-w-159th-st.html,Mo-Fr 06:00-24:00; Sa-Su 06:00-24:00,41.5959381,-88.0247561
142902407,way,amenities,7-Eleven,,convenience,,,,,Eola Road,2241,Aurora,+16305850809,https://www.7-eleven.com/locations/il/aurora/2241-s-eola-road-33379,24/7,41.7138073,-88.2553189
144058668,way,amenities,Speedway,,convenience,,,,,West Eames Street,23730,Channahon,,,,41.4571562,-88.1931283
162289679,way,amenities,CVS Pharmacy,pharmacy,,,,,,South Cicero Avenue,8639,Chicago,,https://www.cvs.com/store-locator/cvs-pharmacy-address/8639+South+Cicero+Avenue-Chicago-IL-60652/storeid=2846,,41.7354272,-87.7405332
163504347,way,amenities,,,convenience,,,,,West 111th Street,3700,Chicago,,,,41.6917035,-87.7134916
