id,type,category,name,amenity,shop,leisure,highway,railway,public_transport,addr_street,addr_housenumber,addr_city,phone,website,opening_hours,lat,lon
4262036643,node,transit,87th Street & Western,,,,bus_stop,,platform,,,,,,,41.7356693,-87.6822418
4262036644,node,transit,87th Street & Damen,,,,bus_stop,,platform,,,,,,,41.7355662,-87.6719792
4262036647,node,transit,87th Street & Western,,,,bus_stop,,platform,,,,,,,41.7354072,-87.6818865
4262036651,node,transit,87th Street & Longwood,,,,bus_stop,,platform,,,,,,,41.7357475,-87.6758609
4262036658,node,transit,Western & 89th Street,,,,bus_stop,,platform,,,,,,,41.7318764,-87.6822177
4262036680,node,transit,Western & 87th Street,,,,bus_stop,,platform,,,,,,,41.735303,-87.682333
4262036683,node,transit,Damen & 87th Street,,,,bus_stop,,platform,,,,,,,41.7360686,-87.672701
4262036688,node,transit,87th Street & Damen,,,,bus_stop,,platform,,,,,,,41.7358014,-87.6725698
4262036900,node,transit,Western & 89th Street,,,,bus_stop,,platform,,,,,,,41.7320145,-87.6825986
4262036907,node,transit,Western & 90th Street,,,,bus_stop,,platform,,,,,,,41.7303039,-87.6822198
4262036913,node,transit,87th Street & Longwood,,,,bus_stop,,platform,,,,,,,41.7354732,-87.67618
4321644616,node,transit,Jeffery & 86th Street,,,,bus_stop,,platform,,,,,,,41.739149,-87.5756709
4321644631,node,transit,Jeffery & 86th Street,,,,bus_stop,,platform,,,,,,,41.738615,-87.5758255
4321709138,node,transit,Jeffery & 87th Street,,,,bus_stop,,platform,,,,,,,41.7366672,-87.5758166
4321709139,node,transit,Jeffery & 87th Street,,,,bus_stop,,platform,,,,,,,41.7368795,-87.5755834
4321709140,node,transit,87th Street & Jeffery,,,,bus_stop,,platform,,,,,,,41.7371459,-87.575532
4321709141,node,transit,87th Street & Jeffery,,,,bus_stop,,platform,,,,,,,41.7369795,-87.5753154
4321956768,node,transit,Jeffery & 96th Street,,,,bus_stop,,platform,,,,,,,41.7203057,-87.5753895
4321956769,node,transit,Jeffery & 88th Street,,,,bus_stop,,platform,,,,,,,41.735295,-87.5755974
4321956770,node,transit,100th Street & Crandon,,,,bus_stop,,platform,,,,,,,41.7135574,-87.5674188
4321956771,node,transit,Yates & 101st Street,,,,bus_stop,,platform,,,,,,,41.7118347,-87.5646459
4321956772,node,transit,103rd Street & Bensley,,,,bus_stop,,platform,,,,,,,41.7082003,-87.5631311
4321956773,node,transit,Van Vlissingen & 99th Street,,,,bus_stop,,platform,,,,,,,41.7154996,-87.5741467
4321956774,node,transit,Jeffery & 90th Street,,,,bus_stop,,platform,,,,,,,41.7313529,-87.5756599
4321956775,node,transit,Jeffery & 91st Street,,,,bus_stop,,platform,,,,,,,41.73009,-87.5754526
4321956776,node,transit,Yates & 101st Street,,,,bus_stop,,platform,,,,,,,41.711587,-87.564476
4321956777,node,transit,Jeffery & 89th Street,,,,bus_stop,,platform,,,,,,,41.7338116,-87.5755088
4321956778,node,transit,Jeffery & 91st Street,,,,bus_stop,,platform,,,,,,,41.7294502,-87.5756151
4321956779,node,transit,Jeffery & 95th Street,,,,bus_stop,,platform,,,,,,,41.7222916,-87.5752487
4321956780,node,transit,Yates & 102nd Street,,,,bus_stop,,platform,,,,,,,41.7100058,-87.564617
4321956781,node,transit,Yates & 102nd Street,,,,bus_stop,,platform,,,,,,,41.7097792,-87.5644518
4321956782,node,transit,100th Street & Clyde,,,,bus_stop,,platform,,,,,,,41.7134992,-87.5717098
4321956783,node,transit,Jeffery & 92nd Street,,,,bus_stop,,platform,,,,,,,41.7282407,-87.5754243
4321956784,node,transit,Van Vlissingen & 99th Street,,,,bus_stop,,platform,,,,,,,41.7150149,-87.5739337
4321956785,node,transit,103rd Street & Bensley,,,,bus_stop,,platform,,,,,,,41.70804,-87.5635026
4321956786,node,transit,Yates & 103rd Street,,,,bus_stop,,platform,,,,,,,41.7082821,-87.5646054
4321956787,node,transit,103rd Street & Oglesby,,,,bus_stop,,platform,,,,,,,41.7081599,-87.5655586
4321956788,node,transit,100th Street & Paxton,,,,bus_stop,,platform,,,,,,,41.7134055,-87.5696127
4321956989,node,transit,Jeffery & 95th Street,,,,bus_stop,,platform,,,,,,,41.722137,-87.5754483
4321956990,node,transit,Jeffery & 98th Street,,,,bus_stop,,platform,,,,,,,41.7173868,-87.5751449
4321956991,node,transit,100th Street & Yates,,,,bus_stop,,platform,,,,,,,41.7135997,-87.5650486
4321956992,node,transit,Jeffery & 97th Street,,,,bus_stop,,platform,,,,,,,41.7184762,-87.5753443
4321956993,node,transit,100th Street & Yates,,,,bus_stop,,platform,,,,,,,41.7134519,-87.5647603
4321956994,node,transit,Jeffery & 90th Street,,,,bus_stop,,platform,,,,,,,41.7318749,-87.5755076
4321956995,node,transit,100th Street & Paxton,,,,bus_stop,,platform,,,,,,,41.7135227,-87.5697928
4321956996,node,transit,100th Street & Crandon,,,,bus_stop,,platform,,,,,,,41.713434,-87.5665605
4321956997,node,transit,103rd Street & Luella,,,,bus_stop,,platform,,,,,,,41.7081243,-87.5679703
4321956998,node,transit,103rd Street & Oglesby,,,,bus_stop,,platform,,,,,,,41.7080133,-87.5658546
4321956999,node,transit,Jeffery & 92nd Street,,,,bus_stop,,platform,,,,,,,41.7276927,-87.5755659
4321957000,node,transit,Jeffery & 97th Street,,,,bus_stop,,platform,,,,,,,41.7188542,-87.5751808
4321957001,node,transit,100th Street & Clyde,,,,bus_stop,,platform,,,,,,,41.713368,-87.5713684
4321957003,node,transit,Jeffery & 96th Street,,,,bus_stop,,platform,,,,,,,41.7209257,-87.5752348
4321957004,node,transit,Jeffery & 88th Street,,,,bus_stop,,platform,,,,,,,41.7349058,-87.5757525
4321957005,node,transit,103rd Street & Luella,,,,bus_stop,,platform,,,,,,,41.7079696,-87.5683665
4321957006,node,transit,Yates & 103rd Street,,,,bus_stop,,platform,,,,,,,41.7085227,-87.5644358
4321957007,node,transit,Jeffery & 98th Street,,,,bus_stop,,platform,,,,,,,41.717189,-87.5753227
4321957008,node,transit,Jeffery & 89th Street,,,,bus_stop,,platform,,,,,,,41.7331134,-87.5757127
4322410899,node,transit,Stony Island & 90th Street,,,,bus_stop,,platform,,,,,,,41.7315601,-87.5856337
4322410900,node,transit,Stony Island & 90th Street,,,,bus_stop,,platform,,,,,,,41.7313599,-87.5849886
4322410901,node,transit,Stony Island & 88th Street,,,,bus_stop,,platform,,,,,,,41.734998,-87.5850658
4322410902,node,transit,Stony Island & 92nd Street,,,,bus_stop,,platform,,,,,,,41.727717,-87.5849103
4322410903,node,transit,Stony Island & 91st Street,,,,bus_stop,,platform,,,,,,,41.7293081,-87.5856017
4322410904,node,transit,Stony Island & 89th Street,,,,bus_stop,,platform,,,,,,,41.7332487,-87.585023
4322410905,node,transit,Stony Island & 88th Street,,,,bus_stop,,platform,,,,,,,41.735205,-87.5857155
4322410906,node,transit,Stony Island & 89th Street,,,,bus_stop,,platform,,,,,,,41.7333844,-87.5856929
4322410907,node,transit,Stony Island & 92nd Street,,,,bus_stop,,platform,,,,,,,41.7279239,-87.5855562
4322410908,node,transit,Stony Island & 91st Street,,,,bus_stop,,platform,,,,,,,41.7294972,-87.5849365
4322552642,node,transit,87th Street & Stony Island (Nearside),,,,bus_stop,,platform,,,,,,,41.7368392,-87.5858457
4322552643,node,transit,Stony Island & 87th Street,,,,bus_stop,,platform,,,,,,,41.736773,-87.5850894
4322552644,node,transit,Stony Island & 87th Street,,,,bus_stop,,platform,,,,,,,41.7370654,-87.5857718
4322552646,node,transit,87th Street & Stony Island (Farside),,,,bus_stop,,platform,,,,,,,41.7369848,-87.5860046
4322552647,node,transit,87th Street & Stony Island (Farside),,,,bus_stop,,platform,,,,,,,41.7368592,-87.5848185
4322552648,node,transit,87th Street & Stony Island (Nearside),,,,bus_stop,,platform,,,,,,,41.7370072,-87.5850009
4322579964,node,transit,Stony Island & 86th Street,,,,bus_stop,,platform,,,,,,,41.7386253,-87.5851423
4322579970,node,transit,Stony Island & 86th Street,,,,bus_stop,,platform,,,,,,,41.7388477,-87.585804
4335708327,node,transit,87th Street & Racine,,,,,,stop_position,,,,,,,41.7359303,-87.6537165
4335708328,node,transit,87th Street & Racine,,,,,,stop_position,,,,,,,41.7359406,-87.6529858
4375787475,node,transit,Route 53 & Chambers,,,,bus_stop,,platform,,,,,,,41.6641521,-88.0691048
4440009764,node,transit,Western & 112th Street,,,,bus_stop,,platform,,,,,,,41.6897037,-87.680954
4440009765,node,transit,Western & 111th Street,,,,bus_stop,,platform,,,,,,,41.6914513,-87.6812976
4440009766,node,transit,Western & 119th Street,,,,bus_stop,,platform,,,,,,,41.6779688,-87.6805705
4440009767,node,transit,Western & 118th Street,,,,bus_stop,,platform,,,,,,,41.6788341,-87.6806056
4440009768,node,transit,Western & 113th Street,,,,bus_stop,,platform,,,,,,,41.688272,-87.6811981
4440009769,node,transit,Western & 112th Street,,,,bus_stop,,platform,,,,,,,41.6899255,-87.6812517
4440009771,node,transit,Western & 110th Street,,,,bus_stop,,platform,,,,,,,41.6938697,-87.6810847
4440009772,node,transit,Western & 114th Street,,,,bus_stop,,platform,,,,,,,41.6864909,-87.6811385
4440009773,node,transit,Western & 115th Street,,,,bus_stop,,platform,,,,,,,41.6846593,-87.6810898
4440009774,node,transit,Western & 117th Street,,,,bus_stop,,platform,,,,,,,41.6805711,-87.6806694
4440009775,node,transit,Western & 117th Street,,,,bus_stop,,platform,,,,,,,41.6810237,-87.6809835
4440009776,node,transit,Western & 119th Street,,,,bus_stop,,platform,,,,,,,41.676798,-87.6808183
4440009777,node,transit,Western & 115th Street,,,,bus_stop,,platform,,,,,,,41.6848491,-87.6807923
4440009778,node,transit,Western & 111th Street,,,,bus_stop,,platform,,,,,,,41.6921528,-87.6810211
4440009779,node,transit,Western & 109th Street,,,,bus_stop,,platform,,,,,,,41.6956977,-87.6811391
4440009781,node,transit,Western & 118th Street,,,,bus_stop,,platform,,,,,,,41.6792324,-87.6809301
4440009785,node,transit,Western & 116th Street,,,,bus_stop,,platform,,,,,,,41.6829245,-87.6807454
4440009786,node,transit,Western & 109th Street,,,,bus_stop,,platform,,,,,,,41.6955525,-87.6814295
4440010489,node,transit,Western & 114th Street,,,,bus_stop,,platform,,,,,,,41.6859374,-87.6808279
4440010491,node,transit,Western & 113th Street,,,,bus_stop,,platform,,,,,,,41.6879551,-87.6808892
4440010492,node,transit,Western & 116th Street,,,,bus_stop,,platform,,,,,,,41.6828423,-87.6810362
4440010493,node,transit,Western & 110th Street,,,,bus_stop,,platform,,,,,,,41.6937289,-87.6813751
4440039984,node,transit,Western & 98th Street,,,,bus_stop,,platform,,,,,,,41.7153816,-87.6817401
4440039985,node,transit,Western & 100th Street,,,,bus_stop,,platform,,,,,,,41.7117074,-87.6816327
4440039986,node,transit,Western & 103rd Street,,,,bus_stop,,platform,,,,,,,41.7066375,-87.6814879
4440039987,node,transit,Western & 104th Street,,,,bus_stop,,platform,,,,,,,41.7046919,-87.6817353
4440039988,node,transit,Western & 98th Street,,,,bus_stop,,platform,,,,,,,41.715672,-87.6820647
4440039991,node,transit,Western & 97th Street,,,,bus_stop,,platform,,,,,,,41.717292,-87.6821286
4440039992,node,transit,Western & 103rd Street,,,,bus_stop,,platform,,,,,,,41.7060164,-87.6817699
4440039993,node,transit,Western & 107th Street,,,,bus_stop,,platform,,,,,,,41.6988502,-87.6815421
4440039995,node,transit,Western & 96th Street,,,,bus_stop,,platform,,,,,,,41.718888,-87.6821775
4440039997,node,transit,Western & 108th Street,,,,bus_stop,,platform,,,,,,,41.6973812,-87.6814859
4440039998,node,transit,Western & 107th Street,,,,bus_stop,,platform,,,,,,,41.6993662,-87.6812599
4440039999,node,transit,Western & 105th Street,,,,bus_stop,,platform,,,,,,,41.7028968,-87.6813619
4440040000,node,transit,Western & 102nd Street,,,,bus_stop,,platform,,,,,,,41.7083302,-87.6818345
4440040001,node,transit,Western & 106th Street,,,,bus_stop,,platform,,,,,,,41.701031,-87.6816058
4440040007,node,transit,Western & 97th Street,,,,bus_stop,,platform,,,,,,,41.717608,-87.6818366
4440040009,node,transit,Western & 108th Street,,,,bus_stop,,platform,,,,,,,41.697164,-87.681172
4440040010,node,transit,Western & 96th Street,,,,bus_stop,,platform,,,,,,,41.7189974,-87.6818769
4440040011,node,transit,Western & 99th Street,,,,bus_stop,,platform,,,,,,,41.7138035,-87.6819857
4440040013,node,transit,Western & 101st Street,,,,bus_stop,,platform,,,,,,,41.7101964,-87.6819069
4440040014,node,transit,Western & 99th Street,,,,bus_stop,,platform,,,,,,,41.7134934,-87.6816998
4440040016,node,transit,Western & 102nd Street,,,,bus_stop,,platform,,,,,,,41.7080813,-87.6815201
4440040017,node,transit,Western & 105th Street,,,,bus_stop,,platform,,,,,,,41.7025311,-87.6816601
4440040018,node,transit,Western & 104th Street,,,,bus_stop,,platform,,,,,,,41.7044228,-87.6814182
4440040019,node,transit,Western & 100th Street,,,,bus_stop,,platform,,,,,,,41.7120205,-87.6819418
4440040020,node,transit,Western & 106th Street,,,,bus_stop,,platform,,,,,,,41.700799,-87.6813001
4440040021,node,transit,Western & 101st Street,,,,bus_stop,,platform,,,,,,,41.7102257,-87.6815845
4493799655,node,transit,Vincennes & 109th Street,,,,bus_stop,,platform,,,,,,,41.6956752,-87.6607529
4493799656,node,transit,Vincennes & 108th Place,,,,bus_stop,,platform,,,,,,,41.6965597,-87.660136
4493799657,node,transit,Vincennes & Ashland,,,,bus_stop,,platform,,,,,,,41.6945602,-87.6617621
4493799658,node,transit,Vincennes & Winston,,,,bus_stop,,platform,,,,,,,41.7087123,-87.6552046
4493799659,node,transit,111th Street & Washtenaw,,,,bus_stop,,platform,,,,,,,41.6916437,-87.688708
4493799660,node,transit,111th Street & Campbell,,,,bus_stop,,platform,,,,,,,41.6917038,-87.6838184
4493799661,node,transit,Mt. Greenwood Cemetery,,,,bus_stop,,platform,,,,,,,41.6917401,-87.6930391
4493799663,node,transit,Vincennes & 99th Street,,,,bus_stop,,platform,,,,,,,41.714206,-87.653386
4493799664,node,transit,Vincennes & Winston,,,,bus_stop,,platform,,,,,,,41.7091148,-87.6552723
4493799665,node,transit,Vincennes & 104th Street,,,,bus_stop,,platform,,,,,,,41.7050661,-87.6567711
4493799666,node,transit,111th Street & Bell,,,,bus_stop,,platform,,,,,,,41.6919296,-87.6773483
4493799669,node,transit,Mt. Olivet Cemetery,,,,bus_stop,,platform,,,,,,,41.6915916,-87.6935002
4493799670,node,transit,111th Street & Washtenaw,,,,bus_stop,,platform,,,,,,,41.6917901,-87.6883728
4493799671,node,transit,111th Street & Campbell,,,,bus_stop,,platform,,,,,,,41.6918503,-87.683496
4493799672,node,transit,111th Street & Sacramento,,,,bus_stop,,platform,,,,,,,41.691554,-87.6962402
4493799673,node,transit,111th Street & Lawndale,,,,bus_stop,,platform,,,,,,,41.6913088,-87.7133659
4493799674,node,transit,Vincennes & 103rd Street,,,,bus_stop,,platform,,,,,,,41.7066128,-87.6559288
4493799675,node,transit,Vincennes & Chelsea,,,,bus_stop,,platform,,,,,,,41.6929979,-87.6628323
4493799677,node,transit,111th Street & Hamlin,,,,bus_stop,,platform,,,,,,,41.6914165,-87.7153263
4493799678,node,transit,Monterey & Hermosa,,,,bus_stop,,platform,,,,,,,41.6909588,-87.6670895
4493799679,node,transit,111th Street & Longwood,,,,bus_stop,,platform,,,,,,,41.6920366,-87.671697
4493799680,node,transit,111th Street & Hale (Metra),,,,bus_stop,,platform,,,,,,,41.6918641,-87.6707829
4493799681,node,transit,Vincennes & 99th Street,,,,bus_stop,,platform,,,,,,,41.7138881,-87.6532519
4493799682,node,transit,111th Street & St. Louis,,,,bus_stop,,platform,,,,,,,41.691389,-87.7083212
4493799683,node,transit,111th Street & Lawndale,,,,bus_stop,,platform,,,,,,,41.6914422,-87.7134814
4493799684,node,transit,Vincennes & 105th Street,,,,bus_stop,,platform,,,,,,,41.7030142,-87.657333
4493799685,node,transit,Vincennes & 108th Place,,,,bus_stop,,platform,,,,,,,41.6967935,-87.660172
4493799686,node,transit,Vincennes & 100th Place,,,,bus_stop,,platform,,,,,,,41.7112511,-87.6542712
4493799687,node,transit,10602 S Vincennes,,,,bus_stop,,platform,,,,,,,41.7012746,-87.6579827
4493799688,node,transit,111th Street & Homan,,,,bus_stop,,platform,,,,,,,41.6914104,-87.7059406
4493799989,node,transit,Vincennes & 110th Street,,,,bus_stop,,platform,,,,,,,41.693849,-87.6620305
4493799990,node,transit,Vincennes & 105th Street,,,,bus_stop,,platform,,,,,,,41.7032382,-87.657449
4493799991,node,transit,111th Street & Hamlin,,,,bus_stop,,platform,,,,,,,41.6912753,-87.715624
4493799992,node,transit,2600 W 111th Street,,,,bus_stop,,platform,,,,,,,41.6916879,-87.6863182
4493799993,node,transit,111th Street & Homan,,,,bus_stop,,platform,,,,,,,41.6915656,-87.7056006
4493799994,node,transit,Vincennes & 107th Street,,,,bus_stop,,platform,,,,,,,41.6991454,-87.6589627
4493799995,node,transit,111th Street & Kedzie,,,,bus_stop,,platform,,,,,,,41.6916512,-87.7006471
4493799997,node,transit,Vincennes & 104th Street,,,,bus_stop,,platform,,,,,,,41.7048456,-87.656657
4493799998,node,transit,111th Street & Central Park,,,,bus_stop,,platform,,,,,,,41.6914802,-87.71084
4493800000,node,transit,111th Street & Central Park,,,,bus_stop,,platform,,,,,,,41.6913612,-87.7103397
4493800001,node,transit,Monterey & Esmond,,,,bus_stop,,platform,,,,,,,41.6913491,-87.668323
4493800004,node,transit,111th Street & Hoyne,,,,bus_stop,,platform,,,,,,,41.6918076,-87.6742953
4493800005,node,transit,111th Street & Hoyne,,,,bus_stop,,platform,,,,,,,41.6919965,-87.6738749
4493800007,node,transit,111th Street & Albany,,,,bus_stop,,platform,,,,,,,41.6915215,-87.6985384
4493800008,node,transit,Monterey & Homewood,,,,bus_stop,,platform,,,,,,,41.6916859,-87.6699862
4493800009,node,transit,Monterey & Hermosa,,,,bus_stop,,platform,,,,,,,41.6907485,-87.6670492
4493800011,node,transit,111th Street & Kedzie,,,,bus_stop,,platform,,,,,,,41.6914995,-87.7010113
4493800012,node,transit,111th Street & Western,,,,bus_stop,,platform,,,,,,,41.6918763,-87.6809187
4493800013,node,transit,Vincennes & 100th Place,,,,bus_stop,,platform,,,,,,,41.7114655,-87.6544053
4493800014,node,transit,Vincennes & Monterey,,,,bus_stop,,platform,,,,,,,41.6902818,-87.6646541
4493800015,node,transit,Vincennes & Monterey,,,,bus_stop,,platform,,,,,,,41.6903972,-87.6643753
4493800016,node,transit,111th Street & California,,,,bus_stop,,platform,,,,,,,41.6917601,-87.6908292
4493800017,node,transit,Vincennes & 98th Street,,,,bus_stop,,platform,,,,,,,41.7159634,-87.652732
4493800018,node,transit,Vincennes & 107th Street,,,,bus_stop,,platform,,,,,,,41.6992704,-87.6586888
4493800019,node,transit,111th Street & St. Louis,,,,bus_stop,,platform,,,,,,,41.6915277,-87.7080361
4493800021,node,transit,111th Street & Spaulding,,,,bus_stop,,platform,,,,,,,41.6914667,-87.7034056
4493800022,node,transit,111th Street & Sacramento,,,,bus_stop,,platform,,,,,,,41.6917059,-87.6957328
4493800023,node,transit,Vincennes & 97th Street,,,,bus_stop,,platform,,,,,,,41.7173339,-87.6520051
4493800024,node,transit,111th Street & California,,,,bus_stop,,platform,,,,,,,41.6915888,-87.6910174
4493800025,node,transit,Vincennes & 111th Street,,,,bus_stop,,platform,,,,,,,41.6917427,-87.6637073
4493800026,node,transit,111th Street & Albany,,,,bus_stop,,platform,,,,,,,41.6916739,-87.6982648
4493800027,node,transit,Vincennes & 96th Street,,,,bus_stop,,platform,,,,,,,41.7193205,-87.6514846
4493800028,node,transit,111th Street & Bell,,,,bus_stop,,platform,,,,,,,41.691749,-87.6778336
4493800029,node,transit,111th Street & Western,,,,bus_stop,,platform,,,,,,,41.691692,-87.6804895
4493800030,node,transit,10602 S Vincennes,,,,bus_stop,,platform,,,,,,,41.7014174,-87.658121
4493800032,node,transit,Vincennes & 96th Street,,,,bus_stop,,platform,,,,,,,41.7191421,-87.6513534
4493800033,node,transit,Vincennes & 98th Street,,,,bus_stop,,platform,,,,,,,41.7157237,-87.6526227
4493800034,node,transit,Vincennes & 111th Street,,,,bus_stop,,platform,,,,,,,41.6919563,-87.6633505
4493800035,node,transit,Vincennes & 97th Place,,,,bus_stop,,platform,,,,,,,41.7171031,-87.6523015
4493800036,node,transit,111th Street & Spaulding,,,,bus_stop,,platform,,,,,,,41.6916013,-87.7032238
4493800037,node,transit,Monterey & Hale (Metra),,,,bus_stop,,platform,,,,,,,41.6919902,-87.6703323
4493800039,node,transit,Vincennes & 103rd Street,,,,bus_stop,,platform,,,,,,,41.7072292,-87.6559752
4493800040,node,transit,111th Street & Rockwell,,,,bus_stop,,platform,,,,,,,41.6918173,-87.685784
4493800041,node,transit,Vincennes & 109th Street,,,,bus_stop,,platform,,,,,,,41.6959261,-87.6607857
4496239693,node,transit,Pulaski & 111th Street,,,,bus_stop,,platform,,,,,,,41.6917649,-87.7205169
4496239694,node,transit,Pulaski & 115th Street,,,,bus_stop,,platform,,,,,,,41.6843274,-87.7199224
4496239695,node,transit,Pulaski & 111th Street,,,,bus_stop,,platform,,,,,,,41.6910551,-87.7201379
4496239696,node,transit,111th Street & Pulaski WB,,,,bus_stop,,platform,,,,,,,41.6913738,-87.7212355
4496239697,node,transit,115th Street & Pulaski,,,,bus_stop,,platform,,,,,,,41.6839135,-87.7194362
4496239698,node,transit,Pulaski & 115th Street,,,,bus_stop,,platform,,,,,,,41.6835292,-87.7201747
4496239699,node,transit,111th Street & Pulaski EB,,,,bus_stop,,platform,,,,,,,41.6911649,-87.7206415
4498842545,node,transit,103rd Street & Lawndale,,,,bus_stop,,platform,,,,,,,41.70592,-87.7137327
4498842546,node,transit,103rd Street & Spaulding,,,,bus_stop,,platform,,,,,,,41.706277,-87.7035921
4498842547,node,transit,103rd Street & St. Louis,,,,bus_stop,,platform,,,,,,,41.7059982,-87.7089196
4498842549,node,transit,Pulaski & 102nd Street,,,,bus_stop,,platform,,,,,,,41.7078064,-87.7211084
4498842550,node,transit,Pulaski & 100th Street,,,,bus_stop,,platform,,,,,,,41.7114602,-87.7212221
4498842551,node,transit,Pulaski & 100th Street,,,,bus_stop,,platform,,,,,,,41.7112931,-87.7209694
4498842553,node,transit,Pulaski & 103rd Street,,,,bus_stop,,platform,,,,,,,41.7056602,-87.7207776
4498842554,node,transit,103rd Street & St. Louis,,,,bus_stop,,platform,,,,,,,41.7062029,-87.7085341
4498842555,node,transit,103rd Street & Hamlin,,,,bus_stop,,platform,,,,,,,41.7058765,-87.7161609
4498842556,node,transit,103rd Street & Spaulding,,,,bus_stop,,platform,,,,,,,41.7060629,-87.7039918
4498842558,node,transit,Pulaski & 101st Street,,,,bus_stop,,platform,,,,,,,41.7096204,-87.7211702
4498842559,node,transit,Pulaski & 102nd Street,,,,bus_stop,,platform,,,,,,,41.7074446,-87.7208411
4498842560,node,transit,103rd Street & Homan,,,,bus_stop,,platform,,,,,,,41.7062431,-87.7060919
4498842561,node,transit,103rd Street & Hamlin,,,,bus_stop,,platform,,,,,,,41.7060869,-87.7158525
4498842563,node,transit,103rd Street & Homan,,,,bus_stop,,platform,,,,,,,41.7060381,-87.7064244
4498842564,node,transit,103rd Street & Springfield,,,,bus_stop,,platform,,,,,,,41.7058466,-87.7186393
4498842566,node,transit,103rd Street & Springfield,,,,bus_stop,,platform,,,,,,,41.7060423,-87.7183825
4498842567,node,transit,Pulaski & 103rd Street,,,,bus_stop,,platform,,,,,,,41.7055703,-87.7210318
4498842568,node,transit,103rd Street & Central Park,,,,bus_stop,,platform,,,,,,,41.705961,-87.7112825
4498842569,node,transit,103rd Street & Central Park,,,,bus_stop,,platform,,,,,,,41.7062109,-87.7109843
4498842570,node,transit,103rd Street & Kedzie,,,,bus_stop,,platform,,,,,,,41.7063021,-87.7010876
4498842571,node,transit,103rd Street & Kedzie,,,,bus_stop,,platform,,,,,,,41.7060627,-87.7015395
4498842573,node,transit,103rd Street & Lawndale,,,,bus_stop,,platform,,,,,,,41.7061269,-87.7134331
4498842574,node,transit,Pulaski & 101st Street,,,,bus_stop,,platform,,,,,,,41.7093859,-87.720908
4499012870,node,transit,103rd Street & Francisco,,,,bus_stop,,platform,,,,,,,41.7063901,-87.6938321
4499012871,node,transit,103rd Street & Charles,,,,bus_stop,,platform,,,,,,,41.7066905,-87.6588038
4499012872,node,transit,103rd Street & Leavitt,,,,bus_stop,,platform,,,,,,,41.7064015,-87.6769784
4499012873,node,transit,103rd Street & Prospect,,,,bus_stop,,platform,,,,,,,41.7066478,-87.662288
4499012874,node,transit,103rd Street & Campbell,,,,bus_stop,,platform,,,,,,,41.7062931,-87.6842775
4499012876,node,transit,1700 W 103rd Street,,,,bus_stop,,platform,,,,,,,41.7065789,-87.665119
4499012877,node,transit,103rd Street & Prospect,,,,bus_stop,,platform,,,,,,,41.7067717,-87.6619227
4499012878,node,transit,103rd Street & Bell,,,,bus_stop,,platform,,,,,,,41.7064873,-87.6782452
4499012882,node,transit,103rd Street & Church,,,,bus_stop,,platform,,,,,,,41.7066793,-87.6604459
4499012883,node,transit,103rd Street & Union,,,,bus_stop,,platform,,,,,,,41.707021,-87.6402504
4499012884,node,transit,103rd Street & Albany,,,,bus_stop,,platform,,,,,,,41.7060888,-87.6991584
4499012885,node,transit,103rd Street & Leavitt,,,,bus_stop,,platform,,,,,,,41.7065174,-87.6765944
4499012888,node,transit,103rd Street & Charles,,,,bus_stop,,platform,,,,,,,41.7068213,-87.6585102
4499014589,node,transit,103rd Street & Bell,,,,bus_stop,,platform,,,,,,,41.7063655,-87.6781533
4499014590,node,transit,103rd Street & Vincennes,,,,bus_stop,,platform,,,,,,,41.7066812,-87.6563276
4499014592,node,transit,103rd Street & Perry,,,,bus_stop,,platform,,,,,,,41.7072169,-87.6257725
4499014595,node,transit,103rd Street & Halsted,,,,bus_stop,,platform,,,,,,,41.7068408,-87.6430345
4499014596,node,transit,103rd Street & California,,,,bus_stop,,platform,,,,,,,41.7062129,-87.691616
4499014597,node,transit,103rd Street & Perry,,,,bus_stop,,platform,,,,,,,41.7070665,-87.6261151
4499014599,node,transit,103rd Street & Union,,,,bus_stop,,platform,,,,,,,41.7068812,-87.6405752
4499014600,node,transit,103rd Street & Morgan,,,,bus_stop,,platform,,,,,,,41.706946,-87.64753
4499014601,node,transit,103rd Street & Peoria,,,,bus_stop,,platform,,,,,,,41.7068312,-87.645451
4499014602,node,transit,103rd Street & Seeley,,,,bus_stop,,platform,,,,,,,41.7064527,-87.6731777
4499014603,node,transit,103rd Street & Seeley (Farside),,,,bus_stop,,platform,,,,,,,41.7065875,-87.6728848
4499014604,node,transit,2600 W 103rd Street,,,,bus_stop,,platform,,,,,,,41.7064703,-87.6863844
4499014607,node,transit,103rd Street & Wallace,,,,bus_stop,,platform,,,,,,,41.7069018,-87.6381355
4499014609,node,transit,103rd Street & Sacramento,,,,bus_stop,,platform,,,,,,,41.7061489,-87.6968678
4499014611,node,transit,103rd Street & California,,,,bus_stop,,platform,,,,,,,41.7064187,-87.6913283
4499014613,node,transit,103rd Street & Aberdeen,,,,bus_stop,,platform,,,,,,,41.7069338,-87.6499694
4499014614,node,transit,2600 W 103rd Street,,,,bus_stop,,platform,,,,,,,41.706273,-87.6868015
4499014615,node,transit,103rd Street & Wentworth,,,,bus_stop,,platform,,,,,,,41.7070406,-87.6284224
4499014617,node,transit,103rd Street & Oakley,,,,bus_stop,,platform,,,,,,,41.7064653,-87.6798331
4499014619,node,transit,103rd Street & Albany,,,,bus_stop,,platform,,,,,,,41.7063421,-87.6982625
4499014620,node,transit,103rd Street & Hoyne,,,,bus_stop,,platform,,,,,,,41.7064457,-87.6745617
